code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
603886,元祖股份,10.6381,25.3805,12.2054,22.1214,1.0027,269.27299999999997
600323,瀚蓝环境,7.9823,33.8248,12.0512,22.4044,1.6292,165.7255
600608,ST沪科,,,11.9838,22.5304,3.9715,67.9844
300468,四方精创,1.5869,170.143,11.7559,22.9672,0.4316,625.5792
600710,苏美达,7.9671,33.8894,11.7382,23.0018,1.8463,146.2384
603773,沃格光电,1.9588,137.8395,11.7358,23.0065,0.6207,434.9928
600057,厦门象屿,51.9642,5.1959,11.7182,23.0411,4.3394,62.2206
603227,雪峰科技,4.4636,60.4893,11.5865,23.303,1.1377,237.3209
600857,宁波中百,333.2151,0.8103,11.5834,23.3092,1.6869999999999998,160.0474
600193,*ST创兴,6.3105,42.7858,11.5686,23.339000000000002,1.6993,158.889
600163,中闽能源,0.9272,291.1993,11.5574,23.3617,0.4822,559.9336
600746,江苏索普,38.4663,7.0191,11.5182,23.4412,1.0984,245.8121
600186,莲花健康,7.0037,38.5511,11.4953,23.4879,2.2334,120.8919
600483,福能股份,4.4859,60.1886,11.4934,23.4917,1.2359,218.4643
002203,海亮股份,7.5926,35.5609,11.388,23.7092,2.7493,98.2068
601001,大同煤业,5.7127,47.2631,11.3817,23.7223,0.8362,322.8893
600650,锦江投资,13.9323,19.3794,11.3412,23.807,1.4699,183.68599999999998
600578,京能电力,6.1978,43.5638,11.2521,23.9955,1.1194,241.2006
001896,豫能控股,2.7351,98.7167,11.2349,24.0323,1.2945,208.5747
002479,富春环保,,,11.2225,24.0588,1.6574,162.9058
002713,东易日盛,8.8798,30.4061,11.2055,24.0953,1.5267,176.852
600508,上海能源,20.7661,13.002,11.1902,24.1283,1.6526,163.3789
300422,博世科,1.5049,179.4139,11.1777,24.1552,0.8517,317.013
603322,超讯通信,0.9272,291.1993,11.175,24.1611,0.6307,428.0958
603928,兴业股份,2.1298,126.7725,11.1635,24.186,1.1128,242.6312
002610,爱康科技,2.17,124.42399999999999,11.1544,24.2057,0.4643,581.5206
300292,吴通控股,4.0664,66.3978,11.1529,24.209,1.71,157.8947
600704,物产中大,33.9311,7.9573,11.0612,24.4096,3.5982,75.0375
600230,沧州大化,351.5091,0.7681,11.0515,24.4311,1.6587,162.7781
300538,同益股份,4.1378,65.2521,11.0372,24.4627,1.6703,161.6476
600742,一汽富维,8.4945,31.7853,10.9488,24.6602,2.0975,128.7247
600609,金杯汽车,3.2681,82.6168,10.8684,24.8427,1.0466,257.9782
600358,国旅联合,1.74,155.1724,10.8658,24.8486,0.4249,635.4436
603192,汇得科技,4.498,60.0267,10.8226,24.9478,0.9785,275.9325
002809,红墙股份,1.6203,166.6358,10.8131,24.9697,0.6354,424.9292
600973,宝胜股份,4.8017,56.2301,10.7922,25.0181,2.0018,134.8786
600723,首商股份,,,10.7574,25.099,1.396,193.4097
002830,名雕股份,94.8689,2.846,10.7127,25.2037,0.5419,498.2469
002102,ST冠福,20.8674,12.9388,10.7033,25.2259,3.8771,69.6397
600104,上汽集团,17.2396,15.6616,10.6638,25.3193,1.6428,164.3535
002620,瑞和股份,1.2885,209.546,10.6628,25.3217,0.8126,332.2668
000539,粤电力A,7.928,34.0565,10.5932,25.488000000000003,1.7441,154.8076
600061,国投资本,4.2195,63.9886,10.5532,25.5847,0.016,16875.0
002493,荣盛石化,65.5465,4.1192,10.5487,25.5956,2.0561,131.3166
600626,申达股份,6.0819,44.394,10.5351,25.6286,2.2466,120.1816
000507,珠海港,4.4155,61.1482,10.5021,25.7091,1.1705,230.6707
000056,皇庭国际,8.9305,30.2335,10.4922,25.7334,0.2213,1220.0633
603527,众源新材,11.1182,24.2845,10.4771,25.7705,2.5539,105.7207
600661,昂立教育,22.1892,12.1681,10.4146,25.9251,0.7201,374.9479
300305,裕兴股份,3.6918,73.1351,10.3426,26.1056,0.4202,642.5512
000899,赣能股份,7.0708,38.1852,10.2874,26.2457,1.0735,251.5137
300015,爱尔眼科,9.6003,28.1241,10.287,26.2467,1.7199,156.9859
002549,凯美特气,5.6859,47.4859,10.285,26.2518,0.7703,350.5128
600827,百联股份,73.3223,3.6824,10.236,26.3775,1.9693,137.1046
600831,广电网络,3.9172,68.9268,10.23,26.393,0.9618,280.7236
002189,利达光电,2.8960000000000004,93.23200000000001,10.1244,26.6682,1.2455,216.7804
000818,航锦科技,10.2061,26.4548,10.072000000000001,26.807,2.633,102.5446
600547,山东黄金,188.5811,1.4317,10.0443,26.8809,4.1178,65.569
002037,久联发展,0.8374,322.4266,10.0233,26.9372,0.5298,509.6263
002572,索菲亚,15.655,17.2469,9.9802,27.0536,1.5136,178.3827
600986,科达股份,2.9199,92.4689,9.9589,27.1114,1.6415,164.4837
600643,爱建集团,2.5358,106.4753,9.9263,27.2005,0.1015,2660.0985
600310,桂东电力,26.9181,10.0304,9.8752,27.3412,1.9305,139.8601
000701,厦门信达,10.5144,25.6791,9.8712,27.3523,2.8115,96.0341
600741,华域汽车,4.6959,57.497,9.8303,27.4661,1.4696,183.7235
603968,醋化股份,7.707000000000001,35.0331,9.8046,27.5381,1.3494,200.0889
000785,武汉中商,44.0457,6.13,9.7955,27.5637,2.3794,113.47399999999999
600098,广州发展,17.1954,15.7019,9.7563,27.6744,1.7696,152.5769
600256,广汇能源,27.3177,9.8837,9.7399,27.721,1.7143,157.4987
600810,神马股份,7.5139,35.9334,9.7358,27.7327,1.7209999999999999,156.8855
600026,中远海能,7.8197,34.5282,9.7335,27.7393,1.1005,245.343
600160,巨化股份,22.9777,11.7505,9.7238,27.7669,1.6076,167.9522
600679,上海凤凰,2.5834,104.5134,9.7133,27.7969,0.9053,298.2437
600887,伊利股份,,,9.6926,27.8563,2.2632,119.3001
601880,大连港,5.3852,50.1374,9.6836,27.8822,0.5463,494.2339
603897,长城科技,7.4472,36.2552,9.662,27.9445,2.6566,101.6337
600794,保税科技,43.0098,6.2776,9.6607,27.9483,0.8234,327.9087
601808,中海油服,,,9.6469,27.9883,0.6722,401.6662
000888,峨眉山A,28.2827,9.5465,9.603,28.1162,0.8447,319.6401
002567,唐人神,44.223,6.1054,9.6025,28.1177,4.6166,58.4846
002110,三钢闽光,1978.025,0.1365,9.578,28.1896,2.3189,116.4345
600401,*ST海润,0.3574,755.4561,9.5753,28.1975,0.1788,1510.0671
300043,星辉娱乐,4.4404,60.8053,9.5363,28.3129,1.8993,142.1576
000012,南玻A,11.3498,23.789,9.5281,28.3372,1.5621,172.8442
600971,恒源煤电,21.3598,12.6406,9.495,28.436,0.6474,417.0528
600207,安彩高科,4.7769,56.522,9.4822,28.4744,1.4939,180.735
600273,嘉化能源,8.8697,30.4407,9.476,28.493000000000002,1.4024,192.5271
002450,康得新,1.8755,143.9616,9.4717,28.506,0.4296,628.4916
603766,隆鑫通用,4.1499,65.0618,9.4705,28.5096,1.521,177.5148
600577,精达股份,4.8498,55.6724,9.4681,28.5168,2.2635,119.2843
600830,香溢融通,6.5948,40.9413,9.4279,28.6384,0.5781,467.0472
600688,上海石化,31.7509,8.5037,9.3869,28.7635,3.7403,72.1867
600126,杭钢股份,148.8104,1.8144,9.3865,28.7647,1.7717,152.39600000000002
000789,万年青,10.9171,24.7318,9.3796,28.7859,2.1926,123.1415
601872,招商轮船,5.9337,45.5028,9.3512,28.8733,0.9176,294.2459
601088,中国神华,16.6424,16.2236,9.3444,28.8943,1.0233,263.8522
000560,我爱我家,7.05,38.2979,9.2865,29.0745,1.0487,257.4616
603363,傲农生物,9.3786,28.7889,9.2783,29.1002,3.3283,81.1225
000708,大冶特钢,19.4418,13.8876,9.2776,29.1024,2.176,124.0809
600461,洪城水业,5.9495,45.382,9.2722,29.1193,1.2499,216.0173
603848,好太太,46.3543,5.8247,9.2627,29.1492,0.799,337.9224
300657,弘信电子,2.5508,105.8491,9.2399,29.2211,1.3548,199.2914
600711,盛屯矿业,24.0731,11.2158,9.2319,29.2464,3.0069,89.7935
600987,航民股份,12.8965,20.9359,9.2182,29.2899,1.0234,263.8265
000065,北方国际,2.5729,104.94,9.2034,29.337,0.7024,384.3964
000876,新希望,69.2506,3.8989,9.1425,29.5324,4.2487,63.5489
603113,金能科技,15.0312,17.9626,9.132,29.5664,2.0145,134.0283
002033,丽江旅游,54.8695,4.9208,9.0872,29.7121,0.4168,647.7927
601633,长城汽车,67.368,4.0078,9.0571,29.8109,0.9946,271.4659
002359,北讯集团,2.0629,130.8837,9.0476,29.8422,0.9752,276.8663
603329,上海雅仕,10.0457,26.8772,9.0475,29.8425,1.197,225.5639
000690,宝新能源,10.8548,24.8738,9.0371,29.8768,0.5528,488.4226
002802,洪汇新材,5.8621,46.0586,9.0308,29.8977,0.9076,297.4879
002379,宏创控股,3.9921,67.6336,9.026,29.9136,1.7169999999999999,157.251
600022,山东钢铁,192.298,1.4041,9.0158,29.9474,1.7877,151.0321
601015,陕西黑猫,12.5171,21.5705,9.0156,29.9481,1.1303,238.8746
603017,中衡设计,1.5096,178.8553,9.0155,29.9484,0.7043,383.3594
300148,天舟文化,2.2481,120.1014,9.0153,29.9491,0.5699,473.7673
300088,长信科技,5.3136,50.813,9.0148,29.9507,2.1471,125.751
002137,麦达数字,3.0179,89.4662,9.014,29.9534,0.7128,378.7879
002171,楚江新材,14.7931,18.2518,8.9894,30.0354,2.7267,99.0208
002128,露天煤业,2.3875,113.089,8.9463,30.1801,0.9126,295.858
603078,江化微,1.8604,145.1301,8.9442,30.1872,0.5258,513.5032
600287,江苏舜天,10.0915,26.7552,8.9259,30.2491,1.9938,135.4198
000401,冀东水泥,10.189,26.4992,8.8899,30.3715,1.3136,205.542
000418,小天鹅A,8.5978,31.4034,8.8891,30.3743,0.9341,289.0483
002226,江南化工,2.4538,110.0334,8.877,30.4157,0.7026,384.2869
002010,传化智联,8.8533,30.4971,8.8769,30.416,1.3918,193.9934
600511,国药股份,3.0124,89.6295,8.8729,30.4297,1.5518,173.9915
601866,中远海发,6.0784,44.4196,8.8566,30.4857,0.4125,654.5455
603181,皇马科技,5.2503,51.4256,8.8483,30.5143,1.7173,157.2235
000662,天夏智慧,0.2975,907.563,8.8322,30.57,0.1631,1655.4261
600870,*ST厦华,1.6597,162.68,8.8276,30.5859,0.5232,516.055
603026,石大胜华,14.030999999999999,19.2431,8.7946,30.7007,2.6892,100.4016
600058,五矿发展,7.4771,36.1103,8.7575,30.8307,2.2031,122.5546
000629,攀钢钒钛,54.156000000000006,4.9856,8.7527,30.8476,2.3079,116.9895
603709,中源家居,9.1009,29.6674,8.7368,30.9038,1.4172,190.5165
002235,安妮股份,3.0112,89.6652,8.7227,30.9537,0.3825,705.8824
002301,齐心集团,4.0002,67.4966,8.7179,30.9708,0.7592,355.6375
000822,山东海化,21.9196,12.3177,8.7113,30.9942,1.7830000000000001,151.4302
000780,平庄能源,2.4264,111.27600000000001,8.6507,31.2113,0.3879,696.0557
000953,ST河化,31.1754,8.6607,8.6448,31.2326,1.2232,220.7325
600729,重庆百货,215.449,1.2532,8.6396,31.2514,3.2021,84.3197
300013,新宁物流,1.369,197.2243,8.6229,31.311999999999998,0.6651,405.954
603676,卫信康,3.4543,78.1634,8.6133,31.3469,0.675,400.0
002770,科迪乳业,27.1165,9.957,8.6065,31.3716,0.7533,358.4229
000767,漳泽电力,2.9288,92.1879,8.6013,31.3906,0.6428,420.0373
601699,潞安环能,3.5316,76.4526,8.587,31.4429,0.5734,470.8755
300131,英唐智控,4.6415,58.1708,8.583,31.4575,2.0172,133.8489
002360,同德化工,8.2952,32.5489,8.5706,31.503,1.095,246.5753
600438,通威股份,17.2066,15.6917,8.5597,31.5432,2.6022,103.7584
000895,双汇发展,297.7272,0.9069,8.5211,31.686,3.4477,78.3131
603002,宏昌电子,3.306,81.6697,8.5136,31.714000000000002,1.1571,233.342
002756,永兴特钢,37.5438,7.1916,8.4882,31.8089,1.5536,173.7899
600362,江西铜业,17.0644,15.8224,8.4871,31.813000000000002,2.3635,114.2374
600028,中国石化,26.2205,10.2973,8.4815,31.834,3.6337,74.3044
600712,南宁百货,156.8306,1.7216,8.4603,31.9138,2.3285,115.9545
600792,云煤能源,5.2051,51.8722,8.442,31.9829,2.0449,132.0358
000826,启迪桑德,1.6807,160.6473,8.4182,32.0734,0.7722,349.6503
600628,新世界,11.5261,23.4251,8.4098,32.1054,0.8202,329.18800000000005
002482,广田集团,1.1476,235.2736,8.3888,32.1858,0.7178,376.1493
300160,秀强股份,3.1814,84.8683,8.3482,32.3423,1.0902,247.66099999999997
000695,滨海能源,2.654,101.7332,8.347999999999999,32.3431,1.0814,249.6763
000877,天山股份,8.4356,32.0072,8.3156,32.4691,1.2456,216.763
002256,兆新股份,1.2888,209.4972,8.2977,32.5391,0.4284,630.2521
000936,华西股份,6.5962,40.9327,8.2688,32.6529,0.7363,366.6984
601216,君正集团,72.6526,3.7163,8.2658,32.6647,2.4156,111.7735
601857,中国石油,,,8.2511,32.7229,3.5621,75.798
000778,新兴铸管,18.0544,14.9548,8.2394,32.7694,1.3311,202.8398
603879,永悦科技,2.4196,111.5887,8.238,32.7749,0.8855,304.9125
601116,三江购物,496.9245,0.5433,8.1825,32.9973,1.3484,200.2373
002505,大康农业,5.6043,48.1773,8.18,33.0073,1.5194,177.7017
000721,西安饮食,14.4693,18.6602,8.1767,33.0207,0.8149,331.329
603609,禾丰牧业,20.343,13.2724,8.1765,33.0215,3.7433,72.1289
002410,广联达,7.0831,38.1189,8.1627,33.0773,0.7467,361.591
600585,海螺水泥,71.4615,3.7783,8.1611,33.0838,1.4406,187.4219
600507,方大特钢,35.1092,7.6903,8.131,33.2062,2.1869,123.4624
000670,盈方微,3.0944,87.2544,8.1294,33.2128,0.8221,328.4272
600319,亚星化学,15.6599,17.2415,8.0647,33.4792,2.7561,97.9645
000830,鲁西化工,134.4233,2.0086,8.0577,33.5083,5.2053,51.8702
600231,凌钢股份,,,8.0318,33.6164,2.9332,92.0496
000050,深天马A,4.2535,63.4771,7.9595,33.9217,1.6189,166.7799
000020,深华发A,3.4111,79.1534,7.9591,33.9234,1.4532,185.7969
000921,海信家电,9.2328,29.2436,7.9479999999999995,33.9708,1.9728,136.8613
600734,实达集团,1.3046,206.96,7.9319,34.0398,0.8007,337.2049
000932,华菱钢铁,,,7.9226,34.0797,2.3538,114.7081
002627,宜昌交运,55.1345,4.8971,7.9181,34.0991,0.8097,333.4568
603711,香飘飘,41.7046,6.4741,7.9049,34.156,0.9845,274.2509
600306,商业城,318.7992,0.8469,7.9025,34.1664,2.1282,126.8678
002937,兴瑞科技,2.6412,102.2263,7.9021,34.1681,1.1592,232.9193
000829,天音控股,26.0454,10.3665,7.8783,34.2714,2.9193,92.4879
002819,东方中科,4.9894,54.1147,7.8704,34.3058,1.0833,249.2384
002602,世纪华通,6.028,44.791000000000004,7.8539,34.3778,1.4468,186.6187
600121,郑州煤电,1.8534,145.6782,7.8357,34.4577,0.7129,378.7347
002274,华昌化工,31.0324,8.7006,7.8321,34.4735,3.12,86.5385
600623,华谊集团,16.2463,16.6192,7.8303,34.4814,1.6448,164.1537
600996,贵广网络,1.6744,161.2518,7.8086,34.5773,0.6216,434.3629
600802,福建水泥,1196.8274,0.2256,7.7892,34.6634,2.6168,103.1795
300359,全通教育,0.9198,293.5421,7.7679,34.7584,0.4957,544.6843
000959,首钢股份,40.5295,6.6618,7.7623,34.7835,2.1787,123.9271
600818,中路股份,7.4369,36.3054,7.7523,34.8284,1.431,188.6792
000752,西藏发展,,,7.7406,34.881,0.3728,724.2489
600073,上海梅林,12.1355,22.2488,7.7241,34.9555,2.3732,113.7704
600141,兴发集团,13.8778,19.4555,7.7237,34.9573,2.5798,104.6593
002827,高争民爆,5.6824,47.5151,7.7183,34.9818,0.5402,499.8149
002419,天虹股份,204.6966,1.319,7.716,34.9922,1.6244,166.2152
000759,中百集团,,,7.7152,34.9959,3.7122,72.7332
002211,宏达新材,12.4276,21.7258,7.7126,35.0076,0.8887,303.8146
600486,扬农化工,4.5864,58.8697,7.7065,35.0354,0.9839,274.4181
001696,宗申动力,4.8246,55.9632,7.6956,35.085,1.0985,245.7897
002800,天顺股份,3.1193,86.5579,7.6718,35.1938,0.9212,293.096
002311,海大集团,20.6986,13.0444,7.641,35.3357,3.5889,75.232
600782,新钢股份,21.1489,12.7666,7.6391,35.3445,1.7751,152.1041
002462,嘉事堂,2.3597,114.4213,7.6307,35.3834,1.4916,181.0137
000900,现代投资,20.9461,12.8902,7.6253,35.4084,1.3037,207.1029
002024,苏宁易购,,,7.6094,35.4824,1.7509,154.2064
000625,长安汽车,23.9036,11.2954,7.6073,35.4922,0.9169,294.4705
603909,合诚股份,0.7092,380.7107,7.5931,35.5586,0.4924,548.3347
603991,至正股份,1.7366,155.4762,7.5883,35.5811,0.8982,300.6012
601005,重庆钢铁,524.1882,0.5151,7.5876,35.5844,2.975,90.7563
000782,美达股份,20.4455,13.2058,7.5702,35.6662,1.6508,163.5571
601238,广汽集团,32.8777,8.2123,7.5666,35.6831,0.8531,316.4928
600785,新华百货,45.5439,5.9283,7.5603,35.7129,3.0591,88.2613
600873,梅花生物,19.0474,14.1752,7.5487,35.7677,1.9606,137.7129
300028,金亚科技,0.3882,695.5178,7.5441,35.7896,0.1434,1882.8452
002726,龙大肉食,22.1078,12.2129,7.5211,35.899,2.8867,93.5324
002893,华通热力,2.2076,122.3048,7.521,35.8995,0.7988,338.00699999999995
600841,上柴股份,5.5807,48.381,7.5163,35.9219,0.6526,413.7297
603288,海天味业,5100.505,0.0529,7.516,35.9234,1.0603,254.6449
000833,粤桂股份,54.8302,4.9243,7.5045,35.9784,1.6729,161.3964
002597,金禾实业,15.7453,17.148,7.4949,36.0245,0.8363,322.8507
002685,华东重机,5.2537,51.3924,7.4716,36.1368,2.086,129.4343
002043,兔宝宝,31.9268,8.4568,7.4689,36.1499,1.6529,163.3493
000960,锡业股份,35.7033,7.5623,7.4027,36.4732,2.7357,98.695
000651,格力电器,23.9504,11.2733,7.358,36.6948,0.8058,335.0707
600035,楚天高速,5.337000000000001,50.5902,7.3539,36.7152,1.4295,188.8772
000030,富奥股份,3.6387,74.2023,7.3089,36.9413,1.0447,258.4474
601933,永辉超市,48.5006,5.5669,7.3036,36.9681,2.4402,110.6467
600751,海航科技,4.814,56.0864,7.3027,36.9726,2.5836,104.5053
000957,中通客车,0.5338,505.8074,7.3014,36.9792,0.3201,843.4864
000419,通程控股,160.8904,1.6782,7.301,36.9812,1.2905,209.2212
600713,南京医药,2.7966,96.5458,7.2549,37.2162,1.4113,191.313
300149,量子生物,3.0707,87.9278,7.2499,37.2419,0.9911,272.4246
000975,银泰资源,92.0525,2.9331,7.2411,37.2872,2.169,124.4813
000731,四川美丰,45.35,5.9537,7.2102,37.446999999999996,1.422,189.8734
300736,百邦科技,9.7339,27.7381,7.2014,37.4927,1.2429,217.2339
002453,华软科技,3.6611,73.7483,7.1877,37.5642,1.213,222.5886
000034,神州数码,7.5043,35.9794,7.1527,37.748000000000005,2.7910000000000004,96.7395
600308,华泰股份,12.9894,20.7862,7.1516,37.7538,1.9701,137.0489
000591,太阳能,0.5784,466.805,7.1428,37.8003,0.4079,661.9269
603326,我乐家居,8.9278,30.2426,7.1308,37.8639,1.2339,218.8184
002798,帝欧家居,4.6084,58.5887,7.1143,37.9517,1.6117,167.525
600258,首旅酒店,26.8366,10.0609,7.1133,37.9571,2.9373,91.9212
000717,韶钢松山,64.7856,4.1676,7.109,37.98,4.2226,63.9416
600595,中孚实业,20.6588,13.0695,7.1045,38.0041,2.22,121.6216
603650,彤程新材,3.1319,86.2096,7.0802,38.1345,0.8867,304.4998
600119,长江投资,1.2376,218.1642,7.0748,38.1636,0.7802,346.0651
601898,中煤能源,11.1501,24.215,7.0745,38.1652,1.4662,184.1495
600600,青岛啤酒,152.704,1.7681,7.028,38.4178,1.4738,183.1999
300184,力源信息,4.5104,59.8617,7.0208,38.4572,2.1975,122.8669
000601,韶能股份,5.4444,49.5922,7.0146,38.4911,1.7961,150.3257
600686,金龙汽车,0.9979,270.5682,7.0095,38.5192,0.5692,474.35
603833,欧派家居,34.183,7.8987,6.979,38.6875,1.8613,145.0599
601127,小康股份,14.5135,18.6034,6.9688,38.7441,1.0429,258.8935
002700,新疆浩源,9.2904,29.0623,6.9662,38.7586,0.3787,712.9654
600828,茂业商业,112.3512,2.4032,6.9661,38.7591,2.3601,114.4019
600981,汇鸿集团,7.5779,35.6299,6.9579,38.8048,1.4261,189.3275
601020,华钰矿业,4.6388,58.2047,6.9483,38.8584,1.1611,232.5381
000060,中金岭南,31.0341,8.7001,6.9323,38.9481,2.2551,119.7286
600279,重庆港九,24.7776,10.8969,6.9197,39.019,1.7919,150.6781
600069,银鸽投资,8.7707,30.7843,6.9176,39.0309,1.0541,256.1427
300243,瑞丰高材,5.6909,47.4442,6.9038,39.1089,1.7546,153.8812
002330,得利斯,7.5965,35.5427,6.9013,39.1231,2.2278,121.1958
601233,桐昆股份,90.9341,2.9692,6.8907,39.1832,3.3961,79.503
002447,晨鑫科技,1.8735,144.1153,6.8806,39.2408,0.2733,987.9254
300428,四通新材,4.6886,57.5865,6.8639,39.3362,1.5746,171.4721
600060,海信电器,9.3018,29.0266,6.8507,39.412,1.0764,250.8361
000967,盈峰环境,2.2092,122.2162,6.8394,39.4771,0.8334,323.9741
000912,*ST天化,110.3333,2.4471,6.8351,39.501999999999995,3.2055,84.2302
600871,*ST油服,2.4213,111.5103,6.8135,39.6272,1.1401,236.8213
000550,江铃汽车,8.7627,30.8124,6.8085,39.6563,1.2885,209.546
000078,海王生物,1.7938,150.5185,6.8053,39.675,1.0269,262.9273
600497,驰宏锌锗,160.2304,1.6851,6.7794,39.8265,2.8527,94.6472
002796,世嘉科技,4.6951,57.5068,6.7716,39.8724,1.2775,211.3503
300459,金科文化,2.6622,101.4199,6.7601,39.9402,0.7847,344.0805
603801,志邦家居,19.4819,13.859000000000002,6.7569,39.9592,0.9863,273.7504
601168,西部矿业,569.4741,0.4741,6.7555,39.9674,1.4926,180.8924
600382,广东明珠,17.7789,15.1865,6.7371,40.0766,0.1198,2253.7563
600801,华新水泥,21.5129,12.5506,6.7324,40.1046,2.0141,134.0549
000576,广东甘化,9.1757,29.4255,6.7236,40.1571,0.4545,594.0594
603043,广州酒家,16.2615,16.6036,6.716,40.2025,1.0024,269.3536
002242,九阳股份,30.8529,8.7512,6.6962,40.3214,1.5639,172.6453
000021,深科技,,,6.6915,40.3497,1.264,213.6076
000028,国药一致,3.5219,76.6632,6.6775,40.4343,1.5011,179.8681
300669,沪宁股份,2.4915,108.3685,6.6744,40.4531,0.5249,514.3837
002441,众业达,4.5128,59.8298,6.6714,40.4713,1.484,181.9407
603978,深圳新星,3.2295,83.6043,6.6677,40.4937,0.8608,313.6617
002600,领益智造,3.4719,77.7672,6.6307,40.7197,1.4276,189.1286
002228,合兴包装,3.5682,75.6684,6.606,40.8719,1.9227,140.4275
002276,万马股份,2.1782,123.9556,6.6036,40.8868,1.1004,245.3653
000950,重药控股,2.1628,124.8382,6.596,40.9339,1.3146,205.3857
300050,世纪鼎利,1.1331,238.2844,6.5741,41.0703,0.4841,557.736
002788,鹭燕医药,3.2718,82.5234,6.5715,41.0865,1.8227,148.1319
600327,大东方,48.9402,5.5169,6.569,41.1021,2.7855,96.9305
002753,永东股份,5.5519,48.632,6.5564,41.1811,1.7703,152.5165
603661,恒林股份,4.6916,57.5497,6.5426,41.268,0.7987,338.0493
000150,宜华健康,1.6164,167.0379,6.5211,41.4041,0.5136,525.7009
600584,长电科技,6.026,44.8058,6.5199,41.4117,1.7303,156.0423
603356,华菱精工,2.8751,93.9098,6.5194,41.4149,1.3961,193.3959
002411,延安必康,2.6910000000000003,100.3344,6.5174,41.4276,0.9807,275.3136
002067,景兴纸业,8.279,32.6126,6.5164,41.4339,1.4887,181.3663
000685,中山公用,4.4021,61.3344,6.5154,41.4403,0.6358,424.6618
